latitude,DOY,daylength
41.4498605580843,100,13.059247898404081
41.4498605580843,101,13.104282365479637
41.4498605580843,102,13.149170224197979
41.4498605580843,103,13.193903416322176
41.4498605580843,104,13.238473647789952
41.4498605580843,105,13.282872379098679
41.4498605580843,106,13.327090816024388
41.4498605580843,107,13.37111990070336
41.4498605580843,108,13.414950303106883
41.4498605580843,109,13.458572412941852
41.4498605580843,110,13.501976332011871
41.4498605580843,111,13.545151867075704
41.4498605580843,112,13.58808852324187
41.4498605580843,113,13.630775497940213
41.4498605580843,114,13.673201675513255
41.4498605580843,115,13.715355622471982
41.4498605580843,116,13.757225583462464
41.4498605580843,117,13.798799477991432
41.4498605580843,118,13.840064897960326
41.4498605580843,119,13.881009106058713
41.4498605580843,120,13.921619035069039
41.4498605580843,121,13.961881288135572
41.4498605580843,122,14.001782140050901
41.4498605580843,123,14.041307539613705
41.4498605580843,124,14.080443113111416
41.4498605580843,125,14.119174168980912
41.4498605580843,126,14.157485703699537
41.4498605580843,127,14.19536240895741
41.4498605580843,128,14.232788680160201
41.4498605580843,129,14.269748626309173
41.4498605580843,130,14.306226081302444
41.4498605580843,131,14.3422046166979
41.4498605580843,132,14.377667555974176
41.4498605580843,133,14.412597990321306
41.4498605580843,134,14.44697879598732
41.4498605580843,135,14.480792653201041
41.4498605580843,136,14.514022066684475
41.4498605580843,137,14.546649387760953
41.4498605580843,138,14.578656838056983
41.4498605580843,139,14.610026534787066
41.4498605580843,140,14.640740517601381
41.4498605580843,141,14.670780776966302
41.4498605580843,142,14.700129284037132
41.4498605580843,143,14.728768021971582
41.4498605580843,144,14.756679018620929
41.4498605580843,145,14.783844380524258
41.4498605580843,146,14.81024632811899
41.4498605580843,147,14.835867232068905
41.4498605580843,148,14.860689650598694
41.4498605580843,149,14.884696367711921
41.4498605580843,150,14.907870432157598
41.4498605580843,151,14.930195196999035
41.4498605580843,152,14.951654359627744
41.4498605580843,153,14.972232002054927
41.4498605580843,154,14.9919126313037
41.4498605580843,155,15.010681219716789
41.4498605580843,156,15.0285232449871
41.4498605580843,157,15.04542472971265
41.4498605580843,158,15.061372280272764
41.4498605580843,159,15.076353124819336
41.4498605580843,160,15.090355150175721
41.4498605580843,161,15.103366937436075
41.4498605580843,162,15.115377796060253
41.4498605580843,163,15.126377796263435
41.4498605580843,164,15.136357799505602
41.4498605580843,165,15.145309486893895
41.4498605580843,166,15.153225385320676
41.4498605580843,167,15.160098891171607
41.4498605580843,168,15.165924291451496
41.4498605580843,169,15.17069678219052
41.4498605580843,170,15.174412484009917
41.4498605580843,171,15.177068454744042
41.4498605580843,172,15.17866269903458
41.4498605580843,173,15.179194174832588
41.4498605580843,174,15.17866279676468
41.4498605580843,175,15.177069436340751
41.4498605580843,176,15.174415919002032
41.4498605580843,177,15.170705018029558
41.4498605580843,178,15.165940445354458
41.4498605580843,179,15.160126839331912
41.4498605580843,180,15.153269749560808
41.4498605580843,181,15.145375618850021
41.4498605580843,182,15.1364517624502
41.4498605580843,183,15.126506344686577
41.4498605580843,184,15.115548353143327
41.4498605580843,185,15.103587570563628
41.4498605580843,186,15.090634544641205
41.4498605580843,187,15.076700555889202
41.4498605580843,188,15.061797583780232
41.4498605580843,189,15.045938271357649
41.4498605580843,190,15.029135888522386
41.4498605580843,191,15.01140429420206
41.4498605580843,192,14.992757897609613
41.4498605580843,193,14.97321161879759
41.4498605580843,194,14.952780848711255
41.4498605580843,195,14.931481408939371
41.4498605580843,196,14.909329511355551
41.4498605580843,197,14.886341717835982
41.4498605580843,198,14.86253490023104
41.4498605580843,199,14.837926200758881
41.4498605580843,200,14.812532992979126
41.4498605580843,201,14.786372843493687
41.4498605580843,202,14.759463474510586
41.4498605580843,203,14.731822727394677
41.4498605580843,204,14.703468527317261
41.4498605580843,205,14.674418849104324
41.4498605580843,206,14.64469168437113
41.4498605580843,207,14.614305010018736
41.4498605580843,208,14.583276758156371
41.4498605580843,209,14.551624787502092
41.4498605580843,210,14.519366856303131
41.4498605580843,211,14.486520596806791
41.4498605580843,212,14.453103491302766
41.4498605580843,213,14.419132849748319
41.4498605580843,214,14.384625788979005
41.4498605580843,215,14.3495992134994
41.4498605580843,216,14.314069797840993
41.4498605580843,217,14.278053970467402
41.4498605580843,218,14.241567899201163
41.4498605580843,219,14.20462747814076
41.4498605580843,220,14.167248316031856
41.4498605580843,221,14.129445726052525
41.4498605580843,222,14.091234716968728
41.4498605580843,223,14.052629985613391
41.4498605580843,224,14.013645910640014
41.4498605580843,225,13.974296547499886
41.4498605580843,226,13.934595624590656
41.4498605580843,227,13.894556540523046
41.4498605580843,228,13.85419236245203
41.4498605580843,229,13.81351582541868
41.4498605580843,230,13.772539332649135
41.4498605580843,231,13.731274956757694
41.4498605580843,232,13.689734441801837
41.4498605580843,233,13.647929206138091
41.4498605580843,234,13.60587034602891
41.4498605580843,235,13.563568639952276
41.4498605580843,236,13.521034553567228
41.4498605580843,237,13.478278245290422
41.4498605580843,238,13.435309572440609
41.4498605580843,239,13.392138097909866
41.4498605580843,240,13.348773097322425
41.4498605580843,241,13.305223566643999
41.4498605580843,242,13.261498230206564
41.4498605580843,243,13.21760554911561
41.4498605580843,244,13.173553730008978
41.4498605580843,245,13.129350734138425
41.4498605580843,246,13.08500428674708
41.4498605580843,247,13.040521886717949
41.4498605580843,248,12.995910816470502
41.4498605580843,249,12.951178152084333
41.4498605580843,250,12.906330773630584
41.4498605580843,251,12.861375375693676
41.4498605580843,252,12.816318478067412
41.4498605580843,253,12.77116643661124
41.4498605580843,254,12.725925454253863
41.4498605580843,255,12.68060159213282
41.4498605580843,256,12.635200780860032
41.4498605580843,257,12.589728831904448
41.4498605580843,258,12.544191449084149
41.4498605580843,259,12.498594240161292
41.4498605580843,260,12.452942728534182
41.4498605580843,261,12.40724236502165
41.4498605580843,262,12.361498539735711
41.4498605580843,263,12.315716594039014
41.4498605580843,264,12.269901832584239
41.4498605580843,265,12.22405953543307
41.4498605580843,266,12.17819497025258
41.4498605580843,267,12.132313404587284
41.4498605580843,268,12.086420118205108
41.4498605580843,269,12.040520415515617
41.4498605580843,270,11.994619638058763
41.4498605580843,271,11.948723177062146
41.4498605580843,272,11.902836486064572
41.4498605580843,273,11.856965093603183
41.4498605580843,274,11.811114615960891
41.4498605580843,275,11.76529076997021
41.4498605580843,276,11.719499385868751
41.4498605580843,277,11.673746420200729
41.4498605580843,278,11.628037968757756
41.4498605580843,279,11.58238027955103
41.4498605580843,280,11.536779765805639
41.4498605580843,281,11.491243018966358
41.4498605580843,282,11.445776821702495
41.4498605580843,283,11.400388160897812
41.4498605580843,284,11.355084240609504
41.4498605580843,285,11.309872494978194
41.4498605580843,286,11.264760601068748
41.4498605580843,287,11.219756491619329
41.4498605580843,288,11.174868367673671
41.4498605580843,289,11.130104711068855
41.4498605580843,290,11.085474296748178
41.4498605580843,291,11.040986204865764
41.4498605580843,292,10.996649832646531
41.4498605580843,293,10.95247490596202
41.4498605580843,294,10.908471490579318
41.4498605580843,295,10.864650003036944
41.4498605580843,296,10.821021221098205
41.4498605580843,297,10.777596293728982
41.4498605580843,298,10.734386750543424
41.4498605580843,299,10.691404510657483
41.4498605580843,300,10.648661890886745
41.4498605580843,301,10.606171613221445
41.4498605580843,302,10.563946811508304
41.4498605580843,303,10.522001037265444
41.4498605580843,304,10.480348264553577
41.4498605580843,305,10.439002893823822
41.4498605580843,306,10.397979754659776
41.4498605580843,307,10.357294107329258
41.4498605580843,308,10.316961643059148
41.4498605580843,309,10.276998482945316
41.4498605580843,310,10.237421175408551
41.4498605580843,311,10.198246692107107
41.4498605580843,312,10.159492422216655
41.4498605580843,313,10.121176164989349
41.4498605580843,314,10.08331612050554
41.4498605580843,315,10.045930878534183
41.4498605580843,316,10.009039405421598
41.4498605580843,317,9.972661028932677
41.4498605580843,318,9.936815420974346
41.4498605580843,319,9.901522578137664
41.4498605580843,320,9.866802800002963
41.4498605580843,321,9.832676665161454
41.4498605580843,322,9.799165004917011
41.4498605580843,323,9.766288874643621
41.4498605580843,324,9.734069522786598
41.4498605580843,325,9.702528357509971
41.4498605580843,326,9.671686911007635
41.4498605580843,327,9.641566801512347
41.4498605580843,328,9.612189693054216
41.4498605580843,329,9.583577253038765
41.4498605580843,330,9.555751107734139
41.4498605580843,331,9.528732795776925
41.4498605580843,332,9.502543719826782
41.4498605580843,333,9.477205096520914
41.4498605580843,334,9.452737904900447
41.4498605580843,335,9.429162833501659
41.4498605580843,336,9.406500226325457
41.4498605580843,337,9.384770027918282
41.4498605580843,338,9.36399172781642
41.4498605580843,339,9.344184304623191
41.4498605580843,340,9.325366170004452
41.4498605580843,341,9.3075551129018
41.4498605580843,342,9.290768244274831
41.4498605580843,343,9.275021942693
41.4498605580843,344,9.260331801104472
41.4498605580843,345,9.246712575112873
41.4498605580843,346,9.234178133093469
41.4498605580843,347,9.22274140847747
41.4498605580843,348,9.212414354526935
41.4498605580843,349,9.203207901913038
41.4498605580843,350,9.19513191939725
41.4498605580843,351,9.188195177898299
41.4498605580843,352,9.1824053182078
41.4498605580843,353,9.177768822594146
41.4498605580843,354,9.174290990508284
41.4498605580843,355,9.171975918575946
41.4498605580843,356,9.17082648502993
41.4498605580843,357,9.170844338702718
41.4498605580843,358,9.172029892665059
41.4498605580843,359,9.174382322560332
41.4498605580843,360,9.17789956964792
41.4498605580843,361,9.182578348532228
41.4498605580843,362,9.188414159517523
41.4498605580843,363,9.195401305493291
41.4498605580843,364,9.203532913220325
41.4498605580843,365,9.212800958855206
41.4498605580843,366,9.223196297520122
41.5498605577669,1,9.215981947344607
41.5498605577669,2,9.227877116102606
41.5498605577669,3,9.240878875807617
41.5498605577669,4,9.25497456836604
41.5498605577669,5,9.270150577388748
41.5498605577669,6,9.286392375285102
41.5498605577669,7,9.303684572673195
41.5498605577669,8,9.322010969776795
41.5498605577669,9,9.341354609475188
41.5498605577669,10,9.361697831671298
41.5498605577669,11,9.38302232864582
41.5498605577669,12,9.405309201070631
41.5498605577669,13,9.42853901436309
41.5498605577669,14,9.452691855073716
41.5498605577669,15,9.47774738701317
41.5498605577669,16,9.503684906839583
41.5498605577669,17,9.530483398844552
41.5498605577669,18,9.55812158869438
41.5498605577669,19,9.58657799590295
41.5498605577669,20,9.615830984832863
41.5498605577669,21,9.645858814042544
41.5498605577669,22,9.676639683818097
41.5498605577669,23,9.708151781750002
41.5498605577669,24,9.740373326235613
41.5498605577669,25,9.77328260780894
41.5498605577669,26,9.80685802821908
41.5498605577669,27,9.841078137197732
41.5498605577669,28,9.875921666874307
41.5498605577669,29,9.911367563814268
41.5498605577669,30,9.947395018672333
41.5498605577669,31,9.983983493466706
41.5498605577669,32,10.02111274649433
41.5498605577669,33,10.058762854919031
41.5498605577669,34,10.09691423507565
41.5498605577669,35,10.135547660542768
41.5498605577669,36,10.174644278045246
41.5498605577669,37,10.214185621254865
41.5498605577669,38,10.254153622563635
41.5498605577669,39,10.294530622909182
41.5498605577669,40,10.335299379735726
41.5498605577669,41,10.376443073177022
41.5498605577669,42,10.417945310549825
41.5498605577669,43,10.459790129247656
41.5498605577669,44,10.50196199812518
41.5498605577669,45,10.54444581746332
41.5498605577669,46,10.58722691760445
41.5498605577669,47,10.630291056345751
41.5498605577669,48,10.673624415176917
41.5498605577669,49,10.717213594446328
41.5498605577669,50,10.76104560753718
41.5498605577669,51,10.805107874132279
41.5498605577669,52,10.849388212643158
41.5498605577669,53,10.893874831875873
41.5498605577669,54,10.938556322002558
41.5498605577669,55,10.983421644904222
41.5498605577669,56,11.028460123946843
41.5498605577669,57,11.073661433249171
41.5498605577669,58,11.119015586497138
41.5498605577669,59,11.164512925356258
41.5498605577669,60,11.21014410752986
41.5498605577669,61,11.255900094507682
41.5498605577669,62,11.30177213904601
41.5498605577669,63,11.347751772417295
41.5498605577669,64,11.393830791464227
41.5498605577669,65,11.440001245490137
41.5498605577669,66,11.486255423014907
41.5498605577669,67,11.532585838422794
41.5498605577669,68,11.578985218526132
41.5498605577669,69,11.625446489066421
41.5498605577669,70,11.671962761172148
41.5498605577669,71,11.718527317790553
41.5498605577669,72,11.765133600108683
41.5498605577669,73,11.811775193977306
41.5498605577669,74,11.858445816349576
41.5498605577669,75,11.905139301745015
41.5498605577669,76,11.95184958874789
41.5498605577669,77,11.99857070654804
41.5498605577669,78,12.0452967615311
41.5498605577669,79,12.092021923924216
41.5498605577669,80,12.138740414502598
41.5498605577669,81,12.185446491361624
41.5498605577669,82,12.232134436758775
41.5498605577669,83,12.278798544029293
41.5498605577669,84,12.32543310457925
41.5498605577669,85,12.372032394959623
41.5498605577669,86,12.418590664025032
41.5498605577669,87,12.465102120180843
41.5498605577669,88,12.51156091872279
41.5498605577669,89,12.55796114927343
41.5498605577669,90,12.604296823320459
41.5498605577669,91,12.65056186186238
41.5498605577669,92,12.696750083167824
41.5498605577669,93,12.7428551906556
41.5498605577669,94,12.788870760903558
41.5498605577669,95,12.834790231795335
41.5498605577669,96,12.880606890815217
41.5498605577669,97,12.92631386350266
41.5498605577669,98,12.97190410207922
41.5498605577669,99,13.017370374262283
41.5498605577669,100,13.062705252281331
41.5498605577669,101,13.107901102114194
41.5498605577669,102,13.152950072962469
41.5498605577669,103,13.19784408698695
41.5498605577669,104,13.242574829325925
41.5498605577669,105,13.287133738420927
41.5498605577669,106,13.331511996676664
41.5498605577669,107,13.37570052148377
41.5498605577669,108,13.419689956635054
41.5498605577669,109,13.46347066416813
41.5498605577669,110,13.50703271666921
41.5498605577669,111,13.550365890075105
41.5498605577669,112,13.593459657012412
41.5498605577669,113,13.636303180714986
41.5498605577669,114,13.678885309562691
41.5498605577669,115,13.721194572286384
41.5498605577669,116,13.763219173885831
41.5498605577669,117,13.804946992308954
41.5498605577669,118,13.846365575942277
41.5498605577669,119,13.887462141963852
41.5498605577669,120,13.928223575610959
41.5498605577669,121,13.968636430415879
41.5498605577669,122,14.008686929463504
41.5498605577669,123,14.048360967724976
41.5498605577669,124,14.087644115521387
41.5498605577669,125,14.126521623171215
41.5498605577669,126,14.16497842687422
41.5498605577669,127,14.202999155883349
41.5498605577669,128,14.240568141014272
41.5498605577669,129,14.277669424539884
41.5498605577669,130,14.314286771514285
41.5498605577669,131,14.35040368256714
41.5498605577669,132,14.386003408205376
41.5498605577669,133,14.421068964654301
41.5498605577669,134,14.455583151264907
41.5498605577669,135,14.489528569508039
41.5498605577669,136,14.522887643569282
41.5498605577669,137,14.555642642551069
41.5498605577669,138,14.587775704280306
41.5498605577669,139,14.619268860711042
41.5498605577669,140,14.650104064902324
41.5498605577669,141,14.68026321954129
41.5498605577669,142,14.70972820697099
41.5498605577669,143,14.738480920671416
41.5498605577669,144,14.766503298130571
41.5498605577669,145,14.793777355030702
41.5498605577669,146,14.82028522066266
41.5498605577669,147,14.84600917446906
41.5498605577669,148,14.870931683604754
41.5498605577669,149,14.895035441390815
41.5498605577669,150,14.918303406526407
41.5498605577669,151,14.940718842911267
41.5498605577669,152,14.962265359920524
41.5498605577669,153,14.982926952963224
41.5498605577669,154,15.002688044146364
41.5498605577669,155,15.021533522857808
41.5498605577669,156,15.03944878607397
41.5498605577669,157,15.056419778192133
41.5498605577669,158,15.07243303018262
41.5498605577669,159,15.087475697852918
41.5498605577669,160,15.101535599014463
41.5498605577669,161,15.114601249343131
41.5498605577669,162,15.126661896726663
41.5498605577669,163,15.13770755389639
41.5498605577669,164,15.147729029146566
41.5498605577669,165,15.156717954952585
41.5498605577669,166,15.164666814309216
41.5498605577669,167,15.171568964621597
41.5498605577669,168,15.17741865899522
41.5498605577669,169,15.182211064786214
41.5498605577669,170,15.185942279289796
41.5498605577669,171,15.188609342462735
41.5498605577669,172,15.190210246594825
41.5498605577669,173,15.190743942864312
41.5498605577669,174,15.190210344733218
41.5498605577669,175,15.188610328159625
41.5498605577669,176,15.185945728625699
41.5498605577669,177,15.182219335001802
41.5498605577669,178,15.177434880288327
41.5498605577669,179,15.171597029297837
41.5498605577669,180,15.16471136336024
41.5498605577669,181,15.156784362152937
41.5498605577669,182,15.147823382775966
41.5498605577669,183,15.137836636208926
41.5498605577669,184,15.12683316130169
41.5498605577669,185,15.11482279646457
41.5498605577669,186,15.1018161492354
41.5498605577669,187,15.087824563911102
41.5498605577669,188,15.072860087439356
41.5498605577669,189,15.056935433772273
41.5498605577669,190,15.04006394688822
41.5498605577669,191,15.022259562690337
41.5498605577669,192,15.003536769990822
41.5498605577669,193,14.983910570788842
41.5498605577669,194,14.96339644004696
41.5498605577669,195,14.942010285166559
41.5498605577669,196,14.919768405356658
41.5498605577669,197,14.89668745108343
41.5498605577669,198,14.872784383779187
41.5498605577669,199,14.848076435980222
41.5498605577669,200,14.822581072052646
41.5498605577669,201,14.796315949654309
41.5498605577669,202,14.769298882069439
41.5498605577669,203,14.741547801540712
41.5498605577669,204,14.713080723711272
41.5498605577669,205,14.683915713276964
41.5498605577669,206,14.654070850936874
41.5498605577669,207,14.623564201717988
41.5498605577669,208,14.592413784738085
41.5498605577669,209,14.560637544459308
41.5498605577669,210,14.528253323473841
41.5498605577669,211,14.495278836852396
41.5498605577669,212,14.46173164807623
41.5498605577669,213,14.427629146563854
41.5498605577669,214,14.392988526794795
41.5498605577669,215,14.357826769024596
41.5498605577669,216,14.32216062157766
41.5498605577669,217,14.28600658469783
41.5498605577669,218,14.249380895930347
41.5498605577669,219,14.21229951700346
41.5498605577669,220,14.17477812217309
41.5498605577669,221,14.136832087989866
41.5498605577669,222,14.09847648444424
41.5498605577669,223,14.059726067442524
41.5498605577669,224,14.020595272564282
41.5498605577669,225,13.981098210049614
41.5498605577669,226,13.941248660963595
41.5498605577669,227,13.901060074484207
41.5498605577669,228,13.860545566259566
41.5498605577669,229,13.819717917780247
41.5498605577669,230,13.778589576712687
41.5498605577669,231,13.737172658140295
41.5498605577669,232,13.695478946659673
41.5498605577669,233,13.653519899280493
41.5498605577669,234,13.611306649078873
41.5498605577669,235,13.568850009555604
41.5498605577669,236,13.526160479652185
41.5498605577669,237,13.483248249379464
41.5498605577669,238,13.440123206015512
41.5498605577669,239,13.396794940831354
41.5498605577669,240,13.353272756305179
41.5498605577669,241,13.309565673787741
41.5498605577669,242,13.265682441583733
41.5498605577669,243,13.221631543415993
41.5498605577669,244,13.177421207241533
41.5498605577669,245,13.133059414390415
41.5498605577669,246,13.088553909000503
41.5498605577669,247,13.043912207723215
41.5498605577669,248,12.999141609677183
41.5498605577669,249,12.954249206628786
41.5498605577669,250,12.909241893380186
41.5498605577669,251,12.864126378347361
41.5498605577669,252,12.818909194312225
41.5498605577669,253,12.773596709334525
41.5498605577669,254,12.728195137810783
41.5498605577669,255,12.682710551668855
41.5498605577669,256,12.637148891688113
41.5498605577669,257,12.591515978936448
41.5498605577669,258,12.545817526316418
41.5498605577669,259,12.500059150214
41.5498605577669,260,12.454246382244236
41.5498605577669,261,12.408384681089021
41.5498605577669,262,12.362479444423029
41.5498605577669,263,12.316536020924337
41.5498605577669,264,12.270559722367
41.5498605577669,265,12.224555835793169
41.5498605577669,266,12.178529635762747
41.5498605577669,267,12.13248639667884
41.5498605577669,268,12.086431405187287
41.5498605577669,269,12.040369972648772
41.5498605577669,270,11.994307447681697
41.5498605577669,271,11.948249228774026
41.5498605577669,272,11.902200776961807
41.5498605577669,273,11.856167628571795
41.5498605577669,274,11.810155408024922
41.5498605577669,275,11.764169840696788
41.5498605577669,276,11.718216765830464
41.5498605577669,277,11.672302149496034
41.5498605577669,278,11.626432097590154
41.5498605577669,279,11.58061286886782
41.5498605577669,280,11.534850887997097
41.5498605577669,281,11.489152758626126
41.5498605577669,282,11.44352527645014
41.5498605577669,283,11.397975442264379
41.5498605577669,284,11.352510474986977
41.5498605577669,285,11.30713782463373
41.5498605577669,286,11.261865185224561
41.5498605577669,287,11.21670050759903
41.5498605577669,288,11.171652012115873
41.5498605577669,289,11.126728201208731
41.5498605577669,290,11.081937871767655
41.5498605577669,291,11.03729012731288
41.5498605577669,292,10.992794389924406
41.5498605577669,293,10.948460411887748
41.5498605577669,294,10.90429828701293
41.5498605577669,295,10.860318461580425
41.5498605577669,296,10.816531744864342
41.5498605577669,297,10.772949319179574
41.5498605577669,298,10.729582749396162
41.5498605577669,299,10.686443991860514
41.5498605577669,300,10.643545402659589
41.5498605577669,301,10.600899745160643
41.5498605577669,302,10.558520196755758
41.5498605577669,303,10.516420354737004
41.5498605577669,304,10.474614241225025
41.5498605577669,305,10.433116307070849
41.5498605577669,306,10.391941434648132
41.5498605577669,307,10.351104939450623
41.5498605577669,308,10.31062257040777
41.5498605577669,309,10.270510508829762
41.5498605577669,310,10.230785365892404
41.5498605577669,311,10.191464178571618
41.5498605577669,312,10.152564403937811
41.5498605577669,313,10.11410391172101
41.5498605577669,314,10.076100975059605
41.5498605577669,315,10.038574259347994
41.5498605577669,316,10.001542809102022
41.5498605577669,317,9.965026032765602
41.5498605577669,318,9.929043685387512
41.5498605577669,319,9.893615849104105
41.5498605577669,320,9.85876291137156
41.5498605577669,321,9.824505540900454
41.5498605577669,322,9.790864661255807
41.5498605577669,323,9.757861422097388
41.5498605577669,324,9.725517168048025
41.5498605577669,325,9.693853405191833
41.5498605577669,326,9.66289176521962
41.5498605577669,327,9.63265396725541
41.5498605577669,328,9.603161777415558
41.5498605577669,329,9.574436966170637
41.5498605577669,330,9.546501263599804
41.5498605577669,331,9.519376312647484
41.5498605577669,332,9.493083620513088
41.5498605577669,333,9.467644508325424
41.5498605577669,334,9.443080059274788
41.5498605577669,335,9.419411065396696
41.5498605577669,336,9.39665797322191
41.5498605577669,337,9.37484082852736
41.5498605577669,338,9.35397922044155
41.5498605577669,339,9.334092225175771
41.5498605577669,340,9.31519834966843
41.5498605577669,341,9.297315475444131
41.5498605577669,342,9.280460803001017
41.5498605577669,343,9.26465079704944
41.5498605577669,344,9.249901132931745
41.5498605577669,345,9.23622664455673
41.5498605577669,346,9.223641274182892
41.5498605577669,347,9.212158024381829
41.5498605577669,348,9.201788912506887
41.5498605577669,349,9.192544927982413
41.5498605577669,350,9.184435992715665
41.5498605577669,351,9.177470924916603
41.5498605577669,352,9.171657406590715
41.5498605577669,353,9.16700195494651
41.5498605577669,354,9.16350989793312
41.5498605577669,355,9.161185354094199
41.5498605577669,356,9.16003121689301
41.5498605577669,357,9.16004914363004
41.5498605577669,358,9.161239549039507
41.5498605577669,359,9.163601603614957
41.5498605577669,360,9.167133236677316
41.5498605577669,361,9.171831144161748
41.5498605577669,362,9.177690801063003
41.5498605577669,363,9.184706478442997
41.5498605577669,364,9.192871264869769
41.5498605577669,365,9.202177092123936
41.5498605577669,366,9.212614764977973
41.6498605574496,1,9.205376239334234
41.6498605574496,2,9.217319808100086
41.6498605574496,3,9.230374403003013
41.6498605574496,4,9.244527297145105
41.6498605574496,5,9.259764800490407
41.6498605574496,6,9.276072307280593
41.6498605574496,7,9.293434345779612
41.6498605574496,8,9.311834630015113
41.6498605574496,9,9.331256113180173
41.6498605574496,10,9.351681042358061
41.6498605574496,11,9.373091014235232
41.6498605574496,12,9.395467031473363
41.6498605574496,13,9.418789559419634
41.6498605574496,14,9.44303858284569
41.6498605574496,15,9.468193662418981
41.6498605574496,16,9.494233990625847
41.6498605574496,17,9.52113844688283
41.6498605574496,18,9.548885651591391
41.6498605574496,19,9.577454018911101
41.6498605574496,20,9.606821808046801
41.6498605574496,21,9.63696717286652
41.6498605574496,22,9.66786820968826
41.6498605574496,23,9.699503003095133
41.6498605574496,24,9.731849669659411
41.6498605574496,25,9.764886399476843
41.6498605574496,26,9.798591495432456
41.6498605574496,27,9.832943410138355
41.6498605574496,28,9.867920780502283
41.6498605574496,29,9.90350245990283
41.6498605574496,30,9.939667547963305
41.6498605574496,31,9.97639541793104
41.6498605574496,32,10.01366574168255
41.6498605574496,33,10.051458512387121
41.6498605574496,34,10.089754064872572
41.6498605574496,35,10.128533093746537
41.6498605574496,36,10.16777666933513
41.6498605574496,37,10.207466251508187
41.6498605574496,38,10.24758370146626
41.6498605574496,39,10.288111291569658
41.6498605574496,40,10.32903171329371
41.6498605574496,41,10.370328083397464
41.6498605574496,42,10.41198394839503
41.6498605574496,43,10.4539832874201
41.6498605574496,44,10.49631051357463
